,Title,Categories,Tags,Replies,Post,Comment
133,5. JQuery Selectors - Stuck big time,"Get Help,jQuery",,3,"
<PLEASE USE THIS TEMPLATE TO HELP YOU CREATE A GREAT POST!>

I have no idea what to do at this point (to be honest I've been lost since the lessons fell into HTML/JS linking)
Bottom line is I can’t get beyond the first step of excersice 5 - I just don’t undestand if it’s syntax or if I’m not putting a correct skillset class .
thanks for the help!
<Below this line, add a link to the EXACT exercise that you are stuck at.>
https://www.codecademy.com/courses/learn-javascript/lessons/javascript-dom/exercises/jquery-selectors?action=lesson_resume
<Below this line, in what way does your code behave incorrectly? Include ALL error messages.>

```
function main(){
skillset('.supporting.text');
}
(document).ready(main);
<do not remove the three backticks above>
","
Hi.
The integration of html/css and javascript is not the easiest of tasks to learn or teach. It looks like you’re confusing their example with what you need to write to get it to work.
They say to “write a variable named $skillset. Set $skillset equal to a jQuery selector for the skillset class.” So let’s break that down step by step.
We’ll start with a variable called $skillset:
var $skillset = ???

Next, they say to “Set $skillset equal to a jQuery selector for the skillset class.” I can see how that would be vague and confusing in english but it’s fairly straight forward in practice and the answer is actually in their “learn” section, just a tad out of context.
What we are doing is setting the $skillset variable to the HTML Element on the page so that we can do stuff with it like show or hide it, etc.
So what’s the skillset class?
In css it would be .skillset so we use that in our javascript as well. .skillset is just css until you send it to $() which does jQuery magic for you.
So our result for step 1 is simply:
var $skillset = $('.skillset');

Now, essentially $skillset = <div class='skillset'> which is the wrapper around most things visible on the page.
Hope that helps.
Zach

This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
134,My code isn't working,"Get Help,jQuery",,3,"
$(document).ready(function() {


$(""div"").height(""200px"");
    $(""div"").width(""200px"");
    $(""div"").border-radius(""10px"");
});


","



 anveshna:

border-radius(“10px”)


border-radius does not have a convenience method and must be selected with the .css() method.
$('div').css('border-radius', '10px')

This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
135,Why there are no items to remove by the time the document is ready?,"Get Help,jQuery",,4,"
<PLEASE USE THIS TEMPLATE TO HELP YOU CREATE A GREAT POST!>
<Below this line, add a link to the EXACT exercise that you are stuck at.>
<Below this line, in what way does your code behave incorrectly? Include ALL error messages.>
for section 13/14, we are required to realize the function that when added items are clicked, they could be removed. Trying to use the following code:
$('.item').click(function() {
    $(this).remove();
});

is incorrect . The explanation is that
when the DOM is loaded, so by the time your document is ready, it’s already decided there are no .items to .remove()
As I understand, when referring to ready, it is when the webpage firstly loaded at which no items are added.  However, when we add some items, these items are added into html DOM. So does that mean that $(document).ready() only execute one time and will not refresh after new items are added? Then here comes the controversy: the webpage will always refresh after new items are added. I am not sure I understand this clearly.
<do not remove the three backticks above>
","



 citystrawman:

So does that mean that $(document).ready() only execute one time and will not refresh after new items are added?


yes, you described it perfectly.



 citystrawman:

Then here comes the controversy: the webpage will always refresh after new items are added


not when done with jquery or vanilla javascript
That is the great thing, we can manipulate the DOM without reloading the whole page
Jquery is a javascript library, if we use .click() the event is only added to the elements which are on the page from the beginning
on the other hand, if we use .on('click', function(){}) the click event will be added to elements which are added to the page dynamically. This has to do with the JS functions used by jquery

Hmmm, thanks for your explanation! At first I thought that when DOM is changed the whole HTML content changes. But as you have explained, we can manipulate the DOM without reloading the whole page.

This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
136,Jquery code preview,"Get Help,jQuery",,9,"
Hello,
The bug I would like to report is a bug in general, it does not occur only in this lesson but also in previous lessons.

d3031ab3e30e41ee5950b7a46f2056924fa08c71.png1361×641

As you see on the little preview window everything looks ok and when the Add button is pressed it appends stuff. But when I focus on the text input field and if I press enter after, everything on that window disappears.
Thank you.
","
Could you provide the script.js code you are using in ASCII format…

Hi, it is the default of the lesson, I havent changed anything.
(document).ready(function() {
    (‘button’).click(function() {
var toAdd = (""input[name=message]"").val();
        (’#messages’).append(""""+toAdd+"""");
});
});
        
Are you looking for
https://stackoverflow.com/questions/1626107/text-in-html-field-to-disappear-when-clicked

Nope, I think I didnt explain it clear. What I am reporting is a bug that in jquery lessons (I tried it on a few). When there is an input field, and if I press enter after focusing in this input field everything in that white little preview window disappears. Could you please go to the lesson of Review of jQuery Events and as soon as it opens focus on the input field(whether there is something written or not) then press Enter? I apologise that I am not good at explaining stuff but I believe you will get my point if you can try it as I did so.
Thank you!

It seems that the HTML DOM has a “form” element that seems even unnecessary in the lesson, thus whenever Enter is pressed it tries to redirect the page to an non exiting one. I am not in the position to suggest a solution to CodeAcademy but I would like to know why there is a “form” element ?

Maybe you are looking for
https://www.codecademy.com/en/forum_questions/51c474809c4e9d22aa000700
or
https://stackoverflow.com/questions/11235622/jquery-disable-form-submit-on-enter


Thank you !

This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
137,12. Append to Body,"Get Help,jQuery",,4,"
<PLEASE USE THIS TEMPLATE TO HELP YOU CREATE A GREAT POST!>
<Below this line, add a link to the EXACT exercise that you are stuck at.>
<Below this line, in what way does your code behave incorrectly? Include ALL error messages.>
Hi, I’ve tried searching for the error in my code but cannot find it.Can anyone please point out the mistake?
I received the error message:
“Uncaught SyntaxError: missing ) after argument list”

```
(document).ready(function() {
    (""#button"").click(
function(){
var toAdd = ('input[name=checkListItem]').val();
            ("".list"").append( “” + toAdd + “”);
        });

});

<do not remove the three backticks above>
","
here:
""<div class=""item"">""

you need to use + to join/concatenate variable and string together just like you did with toAdd

Use alternate quotation marks like this:
$("".list"").append( '<div class=""item"">' + toAdd + ""</div>"");

instead of your:
$("".list"").append( ""<div class=""item"">"" + toAdd + ""</div>"");


This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
138,Click and Pull not working although code seems ok (to me),"Get Help,jQuery",,6,"
<PLEASE USE THIS TEMPLATE TO HELP YOU CREATE A GREAT POST!>
<Below this line, add a link to the EXACT exercise that you are stuck at.>
https://www.codecademy.com/en/courses/web-beginner-en-GfjC6/2/2?curriculum_id=50a3fad8c7a770b5fd0007a1#
<Below this line, in what way does your code behave incorrectly? Include ALL error messages.>
Why doesn’t his work? I get: “Oops, try again. Did you put ‘.pull-me’ inside a $() to make it a jQuery object?”

```
(document).ready(function(){
    (’.pullme’).click();
});
<do not remove the three backticks above>
","
.This works:
$(document).ready(function($('.pullme').click();){
    
});

but the instructions say: “Your function won’t take any inputs between ()s, but between its {}s, it should call the .click() event handler on the .pull-me jQuery object.”
Isn’t this different to the instructions? Anyway, onwards!


Did you put ‘.pull-me’ inside a $() to make it a jQuery object?

$('.pullme').click();

in case this hasn’t been resolved already, your code is 100% right, you’re just missing the - from in between .pull-me

Ha, that was it. Thanks a bunch!

This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
139,Crear elementos de html no puedo pasar de ahi,"Get Help,jQuery",,6,"
alguien seria tan amable de ayudarme
En script.js, crea una variable, $h1, y hacé que sea igual a un objeto de jQuery que contenga una etiqueta  con el texto “Hola”. La etiqueta debe ser una cadena.
mi codigo script.js      var  h1 =  ("" Hola </ h1>"");
ya la he creado pero no me deja pasar
aparece este mensaje ¡Uy! Probá otra vez. ¿Creaste una variable llamada '$h1'?

","
Por favor pon tu codigo complete otras ves.

mi codigo es el siguiente
var h1 = (“Hola”);
Entiendo que he creado la variable $h1 que es la que contendra la cadena “hola”
he probado diferente sintaxis pero ninguna me resulta ninguna me deja avanzar, quiero saber si la razon por la que no pueda pasar es por que realmente esta mal mi codigo:
espero puedas ayudarme loudigi

Perdon si mi español no es el mejor pero espero que me puedas entender 
Creo que el problema que tienes es que se te olvidaron las etiquetas para encabezamiento dentro la cadena.



 javacoder09401:

mi codigo script.js      var  h1 =  ("" Hola </ h1>"");


Veo que aqui que usaste una de la etiquetas, , pero se te olvido la otra etiqueta al principio.
Espero que esto ayude.

Gracias por la ayuda ya pude resolver el problema y efectivamente me hacia falta una etiqueta h1 en el código.
Me quedo así    
Gracias

"
140,3. Modifying HTML Elements / 9. Modifying Content - Don't Hate Single Quotes!,"Get Help,jQuery",,2,"
<PLEASE USE THIS TEMPLATE TO HELP YOU CREATE A GREAT POST!>
<Below this line, add a link to the EXACT exercise that you are stuck at.>
JQuery 3.9 Modifying Content
<Below this line, in what way does your code behave incorrectly? Include ALL error messages.>
Until now, I could use single quotes for everything. This lesson fails ‘JQuery…’ but passes “JQuery…” even though programmatically they are exactly the same thing.

```
(document).ready(function() {
    (‘p’).html(‘jQuery magic in action!’);
});
<do not remove the three backticks above>
","
This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
141,My code is right but Codecademy tells me otherwise,"Get Help,jQuery",,9,"
<PLEASE USE THIS TEMPLATE TO HELP YOU CREATE A GREAT POST!>
Hi,
My code works but an error message pops up and stops me at this exercice.
Thank you for your help.
<Below this line, add a link to the EXACT exercise that you are stuck at.>
https://www.codecademy.com/courses/web-beginner-en-JwhI1/1/2?curriculum_id=50a3fad8c7a770b5fd0007a1
<Below this line, in what way does your code behave incorrectly? Include ALL error messages.>

d60835a651128fbd7cf70ed9fff5ad497d1c7840.png1920×1080


```
$(document).ready(function(){
('div').hover(
    function(){
        (this).addClass(‘active’);
},
function(){
$(this).removeClass(‘active’);
}
);
});
<do not remove the three backticks above>
","
after clicking on the save and submit button please follow the instructions next to back to editor button.

Thank you very much!!!

I have the same problem but after following the instructions i get “Could not get the property “1” of a link whose value is not defined or is NULL”

can you please create a new topic?
read this it’ll help you to make a good topic 




How to Use the Codecademy Forums Getting Started


    Learn about the features of our forum.
  


If your code is working correctly when hover over the button it does change the color then hold on the cursor on the buttons for 4-5 seconds and the hover over the next, it takes some time to register the change in color.

it does work for me,thanks.

Same here, I have the exact same code, and I’m sure it’s correct.  In fact, it works just fine when I submit.  I have no clue what’s wrong with it.

This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
142,Bug requests,"Get Help,jQuery",,5,"
How do we submit bug requests?
Thanks all


Replace this line with your code. 



","
Moderators can make bug reports, please post:
the exercise url
full code
error
so we can identify the bug and report it

Cool, thanks.

8EB3EA207F1F4EDA8CA449A13AF5EEB4.png708×1 83 Bytes


no information provided so i can’t report a bug
please post this information in this topic

This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
143,3. Modifying Html has a bug?,"Get Help,jQuery",,6,"
<PLEASE USE THIS TEMPLATE TO HELP YOU CREATE A GREAT POST!>
<Below this line, add a link to the EXACT exercise that you are stuck at.>
https://www.codecademy.com/courses/web-beginner-en-v6phg/0/3?curriculum_id=50a3fad8c7a770b5fd0007a1
<Below this line, in what way does your code behave incorrectly? Include ALL error messages.>
Oops, try again.
It looks like you didn’t insert your < p> after the < div> with ID #one.

```
(document).ready()
(""#one"").after(“hello!”);
<do not remove the three backticks above>
","
document.ready() is incorrect, you need to use the functional approach as explained in this exercise

Can you show me how to do it with this example?

the exercise (to which i even provided a link) has an example, you should be able to figure this out

ok Im stupid
but it works
thank you very much

"
144,Hoisting?,"Get Help,jQuery",,3,"
<PLEASE USE THIS TEMPLATE TO HELP YOU CREATE A GREAT POST!>
<Below this line, add a link to the EXACT exercise that you are stuck at.>
<Below this line, in what way does your code behave incorrectly? Include ALL error messages.>
Hi, I’m just wondering why javascript hoisting does not apply in the following example? I placed the variable declaration below the function and received an error message stating that $target is undefined.
Isn’t the declaration supposed to be ‘hoisted’ to the top?

```
$(document).ready(function() {
$target.fadeOut(‘fast’);
var target = (""#jq"")
});
<do not remove the three backticks above>
","
you first specify you want to fadeOut $target, then you specify what $target is. That doesn’t work.
i can’t fadeOut a target if i don’t know what the target is, and neither can the computer

This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
145,#6 Hover,"Get Help,jQuery",,4,"
I have tried all of the work arounds for the bug on this. I have hovered over the div and tried 3 diffrent browsers.
I would really care if this wasn’t pre work for a class. Any thoughts?
It just continues to say: Oops, try again. It does’t look like your background color changed, is your hover adding the class active?


$(document).ready(function(){

  $('div').hover(function() {
        $(this).addClass('active');
    }, function() {
        $(this).removeClass('active');    
    }
  );

});



","
This is a lesson that has a built in delay that must be acknowledged.

submit
click in preview window
instuctions say to hover over a div
pause for two seconds
instructions say to mouse off the div
pause for two seconds
try another div for good measure, same pauses
return to editor when instructed to do so.


I tried that several times, just tried twice more and it finally took.
Thanks!!

This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
146,Filling out the cases. (Please follow the instructions on the Full Preview page to test your code.),"Get Help,jQuery",,8,"
Hi,
I managed to move the image once but after that It doesn’t seem to move at all. The error message I receive is. [Please follow the instructions on the Full Preview page to test your code].
$(document).ready(function() {
    $(document).keydown(function(key) {
        switch(parseInt(key.which,10)) {
			// Left arrow key pressed
			case 37:
				$('img').animate({left: ""-=10px""}, 'fast');
				break;
			// Up Arrow Pressed
			case 38:
			    $('img').animate({top: ""-=10px""}, 'fast');
				break;
			// Right Arrow Pressed
			case 39:
			    $('img').animate({left: ""+=10px""}, 'fast');
				break;
			// Down Arrow Pressed
			case 40:
			    $('img').animate({top: ""+=10px""}, 'fast');
				break;
		}
	});
});

","
After clicking on Save & Submit button click on the window then move the object(you can see the instruction next to Back to editor button)

This is what I get.
“Please press the required key down on [object Object].”
None of the arrow keys seem to work on the image.

Did you click on the window or object?

Write ‘bottom’ instead of the last ‘top’

yep, i get the same. It just won’t work. I’m on a chromebook, does that have to do anything with it?

I myself have been using a Chromebook and so far all the challenges have worked. I don’t think it’s because of that. On this challenge itself though, the only key that works is the left key to move the sprite. I noticed that a couple of yellow triangles(left of the lines of code) shows up saying “mixed spaces and tabs”. Not sure what that means.

You have to hold the cursor by clicking the mouse in to the picture, since we are pressing down the document. Then start pressing the left, right, up or down arrow keys.
"
147,"My Code Looks Right, But It Does Not Work","Get Help,jQuery",,7,"
<PLEASE USE THIS TEMPLATE TO HELP YOU CREATE A GREAT POST!>
<Below this line, add a link to the EXACT exercise that you are stuck at.>
https://www.codecademy.com/courses/web-beginner-en-v6phg/1/1?curriculum_id=50a3fad8c7a770b5fd0007a1#
<Below this line, in what way does your code behave incorrectly? Include ALL error messages.>
My code seems to be correct, but the browser doesn’t translate it, so I cannot move on.

```
Replace this line with your code.
(document).ready(function() {
    (’#text’).click(function() {
$(this).addClass(’.highlighted’);
});
});
<do not remove the three backticks above>
","
so now your class of text element is .highlighted, so if you know want to select this in css you get ..highlighted

I still do not understand.

you add a class .highlighted to your element, you should add a class of highlighted to your element

The syntax example that is provided is not clear in explaining that the “.” is unnecessary following the .addClass function. See below. In the example the proper syntax for the selector is $(’#text’) the ID indicator is included, whereas the Class indicator “.” is omitted.

('selector').addClass('className');
(‘selector’).removeClass(‘className’);

This is the type of inconsistency really needs to be spelled out for newer programmers.

but in the example you can see the full stop being omitted:
The syntax looks like this:
$('selector').addClass('className');
$('selector').removeClass('className');

And nothing is stopping learners from checking the official jquery docs



 cssace17041:

This is the type of inconsistency really needs to be spelled out for newer programmers.


but it makes sense, in the selector we need to specify if we are dealing with element, class or id. addClass will add a class, so adding the full stop is not need

This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
148,Photobucket 3rd party hosting,"Get Help,jQuery",,3,"
<PLEASE USE THIS TEMPLATE TO HELP YOU CREATE A GREAT POST!>

Photobucket 3rd Party Hosting & missing Mario Sprite Graphic
<Below this line, add a link to the EXACT exercise that you are stuck at.>
https://www.codecademy.com/courses/web-beginner-en-JwhI1/2/2?curriculum_id=50a3fad8c7a770b5fd0007a1
https://mega.nz/#!sgkn0J7A!z5ER9mtoN6LbjHwsritxuW46WiS9MYL1TtD_Qps_x-U
<Below this line, in what way does your code behave incorrectly? Include ALL error messages.>
Hey. I just wanted to point  out that during these lessons the photobucket 3rd party hosting appeared a lot in the background. It points to www.photobucket.com/P500. Dont know if its client (my) side or server (your) side. I guess it’s connected to every time a user like me changes code, the preview window fetches the graphic again (thus leading to many many requests to photobucket to fetch the graphic again). I included a link (mega.nz) of a screenshot i took of how it looks. And I also cant see the mario graphic from the lesson i linked to (in the past the photobucket graphic was shown behind the fetched graphic, like in the Krypton lesson right before, it still showed the krypton planet in front of this photobucket 3rd party hosting)
Sorry for the long post

```
```
        ","
Truth be told, it’s neither client nor server side. It’s photobucket’s.
Story: https://www.digitaltrends.com/web/photobucket-angers-users/

This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
149,jQuery Problems,"Get Help,jQuery",,3,"
Help!
The link goes to a jQuery lesson.
","
Without a clear question, nor some code of yours, we won’t be of much help…
Provide some code and we’ll help you figure it out! But we can’t just give you the answer.

This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
150,Linking to a Local Master jQuery Folder,"Get Help,jQuery",,5,"
<PLEASE USE THIS TEMPLATE TO HELP YOU CREATE A GREAT POST!>
<Below this line, add a link to the EXACT exercise that you are stuck at.>
<Below this line, in what way does your code behave incorrectly? Include ALL error messages.>
Hey,
I’m trying out a bunch of lessons/projects from scratch locally and I want to make a jQuery file that all my projects link to, rather than copying the file to each new project folder. Is this something that’s fine to do? The jQuery file would be in a master folder beside project folders like so:
What would my <script href=""""> have in between the quotes? Normally it would be just the file name if it was in the same folder.

```
```
Web_Projects Folder:
Project1 Folder:
Images Folder
index.html
style.css
script.js
Project2 Folder:
Images Folder
index.html
style.css
script.js
Master jQuery Folder:
jquery-3.2.1.js
<do not remove the three backticks above>
","
You need to include the file location. In this case it would be somethings like this.
<script href=""WebProjectsFolder/MasterjQueryFolder/jquery-3.2.1.js"">

Unfortunately it’s not working still. I changed href to src since I think that’s the right thing to put? But still not getting a connection.
This is how my html doc is searching for it. Do I need to go further back? My test site folder that I’m working out of is within Web-Projects. Going far enough back it’s C:\Users\Me\Desktop\Web-Projects…
<!DOCTYPE html>
<html>
<head>
    <link rel=""stylesheet"" href=""style.css""/>
    <script src=""Web-Projects/MASTER_jQuery/jquery-3.2.1.js""></script>
    <script src=""script.js""></script>
</head>
<body>
    <div id=""header""></div>
    <div id=""primary-section""></div>
</body>
</html>

I’m trying to simply remove a div on click as a test using this code in style.css and script.js
CSS
#header {
    border: 1px solid black;
    height: 100px;
    background-color: blue;
}

JS
$(document).ready(function(){
    $(""#header"").click(function(){
        $(this).hide();
    });
});


There’s a post on Stack Overflow that suggests having something like ../MASTER_jQuery/jquery-3.2.1.js which is interesting. Using Brackets it seems to recognize what I’m trying to do now. Unfortunately, I’m still not getting a hide response from jQuery.

This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
151,3. Before and After,"Get Help,jQuery",,7,"
<PLEASE USE THIS TEMPLATE TO HELP YOU CREATE A GREAT POST!>
Hello. i need some help here.

<Below this line, add a link to the EXACT exercise that you are stuck at.>
https://www.codecademy.com/en/courses/web-beginner-en-v6phg/0/3?curriculum_id=50a3fad8c7a770b5fd0007a1
<Below this line, in what way does your code behave incorrectly? Include ALL error messages.>
Oops, try again. It looks like you didn’t insert your  after the  with ID #one.

```
Replace this line with your code.


gist.github.com


https://gist.github.com/codecademydev/ff376a9b24b00b65138fe9d4172d0aa0
index.html
<!DOCTYPE html>
<html>
	<head>
		<title>Result</title>
        <script type='text/javascript' src='script.js'></script>
	</head>
	<body>
        <div class=""container"">
            <h2>Greetings</h2>
            <div id=""one"">Div #1</div>
This file has been truncated. show original
script.js
$('#one').after('<p> Vlasis </p>');








<do not remove the three backticks above>

","
where is your document ready? Coding in jquery, you always need document.ready()

Oh, i thought it was this kind of step by step exercise. I’m new in jquery. Thanks a lot.

maybe, but you will need to include document.ready(), otherwise there is no reason for the jquery code to execute, without executing nothing will be inserted

Thanks again, for the patience.

getting the same problem
https://www.codecademy.com/en/courses/web-beginner-en-v6phg/0/4?curriculum_id=50a3fad8c7a770b5fd0007a1

This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
152,Told the code didn't work,"Get Help,jQuery",,3,"
<PLEASE USE THIS TEMPLATE TO HELP YOU CREATE A GREAT POST!>

Put in correct code, code worked, yet when I tried to move from lesson I was told the code didn't work?

<Below this line, in what way does your code behave incorrectly? Include ALL error messages.>

```
<do not remove the three backticks above>
","
Same Here 

This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
153,Lesson 8 Electr(on)ic side,"Get Help,jQuery",,3,"
<PLEASE USE THIS TEMPLATE TO HELP YOU CREATE A GREAT POST!>
<Below this line, add a link to the EXACT exercise that you are stuck at.>
https://www.codecademy.com/en/courses/web-beginner-en-bay3D/1/4?curriculum_id=50a3fad8c7a770b5fd0007a1#
<Below this line, in what way does your code behave incorrectly? Include ALL error messages.>
I did exactly what it said to do in lesson 8 and put
(document).ready(function() {
(‘div’).slidedown(‘slow’);
});
In there, yet it still comes up with two errors.  One saying ""Did you put .slidedown() after ('div')?"" and the other saying Uncaught TypeError: (…).slidedown is not a function.  I am confused as to why my code isn’t working properly.  Please let me know if you see something.
(document).ready(function() {
(‘div’).slidedown(‘slow’);
});
<do not remove the three backticks above>

https://www.codecademy.com/en/courses/web-beginner-en-bay3D/1/4?curriculum_id=50a3fad8c7a770b5fd0007a1#
","
The function is called slideDown with a capital ‘D’.  Your example has a lower case ‘d’. That would cause both errors.

This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
154,6. Selecting by Class,"Get Help,jQuery",,9,"
<PLEASE USE THIS TEMPLATE TO HELP YOU CREATE A GREAT POST!>
<Below this line, add a link to the EXACT exercise that you are stuck at.>
https://www.codecademy.com/en/courses/web-beginner-en-GfjC6/1/2?curriculum_id=50a3fad8c7a770b5fd0007a1
<Below this line, in what way does your code behave incorrectly? Include ALL error messages.>
Oops, try again. Please follow the instructions on the Full Preview page to test your code.
“when i click button nothing happens.”

```
Replace this line with your code.


gist.github.com


https://gist.github.com/codecademydev/5d5c44f8d5d26bd95ba6b7db95faf7f9
index.html
<!DOCTYPE html>
<html>
	<head>
		<title></title>
        <script type='text/javascript' src='script.js'></script>
	</head>
	<body>
        <div></div>   
	</body>
</html>
script.js
// Write your jQuery code below!
$div = $('div');








<do not remove the three backticks above>
","
are you sure you posted the right git?

I think so. Why?
a41db391d4998a0b832c0a8e5fb2f4a42ca72c49.png1440×770


this is the jquery code in your gist:
// Write your jQuery code below!
$div = $('div');

I see the problem now, line 3 $('vanish') will select element vanish (which doesn’t exist), it should target class vanish



gist.github.com


https://gist.github.com/codecademydev/2241f76f599a267e867d472db62e5b80
index.html
<!DOCTYPE html>
<html>
	<head>
		<title>Vanishing Act</title>
        <link rel='stylesheet' type='text/css' href='stylesheet.css'/>
        <script type='text/javascript' src='script.js'></script>
	</head>
	<body>
        <div class=""vanish""></div>
        <div class=""vanish""></div>
This file has been truncated. show original
script.js
$(document).ready(function() {
    $('button').click(function() {
     $('.vanish').fadeout('slow');   
    });
});
stylesheet.css
.vanish {
    height: 100px;
    width: 100px;
    display: inline-block;
    background-color: #F38630;
    border-radius: 5px;
}







Something like this?

if you would fadeOut correctly, then you should be good
jquery is a JS library, so cammel-case is often used

Thanks a lot. The devil is in the details…

You’re welcome



 badmotorfinger:

The devil is in the details…


always, in particular in programming

This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
155,6. Selecting By Class,"Get Help,jQuery",,6,"
<PLEASE USE THIS TEMPLATE TO HELP YOU CREATE A GREAT POST!>
<Below this line, add a link to the EXACT exercise that you are stuck at.>
https://www.codecademy.com/en/courses/web-beginner-en-GfjC6/1/2?curriculum_id=50a3fad8c7a770b5fd0007a1#
<Below this line, in what way does your code behave incorrectly? Include ALL error messages.>
i keep getting an error and i wonder what i’m doing wrong



$(document).ready(function() {
    $('button').click(function() {
      
        $('.vanish').fadeOut('slow');
        
    });
});



","
What error? I just tried it and it works.
When you hit Save & Submit, does it go full screen and when you click Click me, does it work? After that it should let you pass the exercise when you leave full screen.

I have the same probleme, everything works fine when i click on click me but i can’t pass the exercice. And i have this error : "" $e(…).a.cacher is not a function "".

As ghost said, your code is working fine. So there’s nothing wrong with it on that end. However, sometimes Codecademy does experience a bug. Try copy and pasting your code then refreshing your browser. Restarting your broswer etc. can also fix this issue if a simple refresh does not.

Hi,
I have the same problem with this exercise.
Bests regards.

This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
156,Uncaught SyntaxError: Unexpected token,"Get Help,jQuery",,2,"
I am getting the subject mentioned error at following https://theclassnotes.blogspot.in/p/test_28.html
","
This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
157,12....and Get Yourself in,"Get Help,jQuery",,3,"
<PLEASE USE THIS TEMPLATE TO HELP YOU CREATE A GREAT POST!>
<Below this line, add a link to the EXACT exercise that you are stuck at.>
https://www.codecademy.com/en/courses/web-beginner-en-bay3D/2/3?curriculum_id=50a3fad8c7a770b5fd0007a1
<Below this line, in what way does your code behave incorrectly? Include ALL error messages.>
I don’t see the effect. It seems that the mouse doesn’t hover over the button

```
Replace this line with your code.


gist.github.com


https://gist.github.com/codecademydev/7240a67365b1c6725dade9794dd17b85
index.html
<html>
	<head>
		<title>Button Magic</title>
        <link rel='stylesheet' type='text/css' href='stylesheet.css'/>
        <script type=""text/javascript"" src=""script.js""></script>
	</head>
	<body>
     <div><br/><strong>Click Me!</strong></div>   
	</body>
</html>
script.js
$(document).ready(function(){
  $('div').fadeTo('fast',1);  
    
    });
stylesheet.css
div {
    height: 60px;
    width: 100px;
    border-radius: 5px;
    background-color: #69D2E7;
    text-align: center;
    color: #FFFFFF;
    font-family: Verdana, Arial, Sans-Serif;
    opacity: 0.5;
}







<do not remove the three backticks above>
","
I found the solution. I couldn’t find a way to close or delete the post.

This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
158,Variables,"Get Help,jQuery",,3,"
<PLEASE USE THIS TEMPLATE TO HELP YOU CREATE A GREAT POST!>
<Below this line, add a link to the EXACT exercise that you are stuck at.>
<Below this line, in what way does your code behave incorrectly? Include ALL error messages.>

```
Replace this line with your code.
<do not remove the three backticks above>
","
I would suggest if you have a question about an error you are getting in your code or just a general question about the lesson providing that information along with your code, link to the lesson, and your error. This way help deskers, super users, and admins/mods can help you quickly and most efficently! 

This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
159,Why does the add-function have to be outside of the main-function?,"Get Help,jQuery",,2,"
I finally got it to work in Chrome.
2 questions:
a) It seems that it is required to define the “add” function outside of the main function. Not sure why this is the case.
b) Why do we have to use an if(annyang) statement? What exactly is tested? Whether annyang is loaded as a source in html-header?
 var template = function(text) {
 	return '<p><input type=""checkbox""><i class=""glyphicon glyphicon-star""></i><span>' + text + '</span><i class=""glyphicon glyphicon-remove""></i></p>';
 };
 var add = function(item) {
 	var html = template(item);
 	$(html).appendTo('.list');
 };
 var main = function() {
 	$('form').submit(function() {
 		var todo = $('#todo');
 		if (todo.val() !== """") {
 			var html = template(todo.val());
 			$(html).appendTo('.list');
 			$(todo).val("""");
 		}
 		return false;
 	});
 	$(document).on(""click"", '.glyphicon-remove', function() {
 		$(this).parent().remove();
 	});
 	$(document).on(""click"", '.glyphicon-star', function() {
 		$(this).toggleClass('active');
 	});
 	if (annyang) {
 		var commands = {
 			'add *item': add,
 		};
 		annyang.addCommands(commands);
 		annyang.start();
 	}
 };
 $(document).ready(main);


","
This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
