,Title,Categories,Tags,Replies,Post,Comment
395,Styling a text within a paragraph,"Get Help,CSS",,4,"
If I want to stylize a certain phrase within a html paragraph; how do I go about selecting it out of the html paragraph and independently stylize it?
Peace.
","
<span></span> is what you are looking for:
https://developer.mozilla.org/en-US/docs/Web/HTML/Element/span

Thank you for helping me.
Peace.

This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
396,Border Color Question,"Get Help,CSS",,3,"
While working on the box model portion of the Learn CSS course I noticed that I couldn’t pass a step if I didn’t declare the border color to be white even though the h1 element the border was wrapped around was already declared white. I’m curious if there is any benefit or reason for declaring both the h1 element and the border of that element to be white instead of saving time and letting the border inherit the color of the h1 element if I wanted them to both be the same color?
","

The Box Model

It’s true that border color is derived from the foreground color. The alternative is declare the style and width and let the color come from the foreground of the element it wraps…
  /*border: 3px solid white;*/
  border-style: solid;
  border-width: 3px;

though some might find the shorthand declaration simpler to write and to read. Granted there is some reduncancy but it is a fair trade-off.

This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
397,A few questions about CSS Grid,"Get Help,CSS",,5,"
I couldn’t find the course as a category on the forum, so I figured “positioning” is the closest thing.
I’m wondering about the use of CSS Grid. For one thing, do most browsers support it? The fact that I had to enable experimental web platforms on Chrome to use it makes me wary.
If a browser doesn’t support Grid, what happens to a page that uses it? Will it display incorrectly?
I’m also wondering why I would need to use it, particularly because it might not be fully supported yet. I taught myself HTML and CSS about a decade ago, so much of the courses here have been review for me. But I seem to remember being able to position elements both explicitly and implicitly using HTML and basic CSS without the “grid” property. Are those methods now obsolete, or am I remembering incorrectly? I could have sworn divs could be used as a grid.
Basically, does CSS Grid actually have functions that can’t be achieved another way, or is it just more convenient than doing it another way?
","



 krazykikikat:

enable experimental web platforms on Chrome


I think this (Experimental Platform features) and JavaScript Harmony are safe to enable at this time. Much of it has become de facto in current browsers.

 Get on the CSS Grid!




 krazykikikat:

does CSS Grid actually have functions that can’t be achieved another way


Twitter Bootstrap is one such addon, among many others that have surfaced over the years. Only CSS Grid has been taken all the way to browser implementation, though. All the others require a plug-in (imported CSS). To manually perform what it can do is a very mammoth task requiring floats, absolute positioning, media queries, etc. which all take their toll on designers when it comes to responsive design. CSS Grid pushes all that stuff off the table and lets us work in a well defined document namespace.

Thanks, that makes sense! I’m glad CSS Grid is fully implemented. I can see that when developing a large site, Grid would be much easier to use than specifying positioning for each class or element.  For a one-page project, I’d probably prefer using absolute positioning and floating. But not many projects are single-page.

Multiple page sites usually only have a handful of layout variations. The key is to write templates that can work in many situations, and minimize the number of actual templates. The more consistency in the design and layout, the easier to maintain and update over time. It all starts from a single page that can be spawned to create new pages. Adapt the pages to that one design, and vary according to purpose, not just for the sake of varying.

This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
398,What's the difference again?,"Get Help,CSS",,3,"
What’s the difference between these two again? One is a CSS selector for a Class ID but the other is what again?
#article-title {
font-family: cursive;
text-transform: capitalize;
}
.publish-time {
color:gray;
}
","



 anotherme:

One is a CSS selector for a Class ID but the other is what again?


uhm… class id? One selector targets an id, the other a class.
#article-title is a selector for an id, .publish-time is a s selector for a class.

This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
399,"CSS Display and Positioning, Exercise 3","Get Help,CSS",,4,"
Hello!
In exercise 3 of CSS course there is a task to offset divs with ‘question’ class by 40px from the top to their relative position. There are total of 5 divs with that class, but I only notice the first one getting the offset while the others are unaffected. Shouldn’t each element with said class move accordingly?
Thanks in advance!
","
they all move down.
lets say we only add the top: 40px to the first question:
<!-- simple id to only target the first question -->
<div class=""question"" id=""question"">
    <h4>Question 1</h4>

/* css */
.question {
  text-align: center;
  position: relative; 
}
#question {
  top: 40px;
}

you will see overlap between bottom of question 1 and top of question2.
this is how position relative works, first all elements are placed on the webpage, and then they are pushed down 40px, which means the gap between the bottom of question 1 and the top of question 2 stays the same.

Thank you for clarification!

"
400,I don't understand how horizontal margins work,"Get Help,CSS",,3,"
Hi, The lesson number is 11.16 css. I don’t understand, that if the side margins are supposed to be added then img1 and img2 both have 20px margin each. which should give a space of 40 px between these two . however, the depiction clearly shows only 20 px distance between both these. Can sombody please explain it to me. I would be very thankful
Regards
Sohail
","
Please include a link to the exercise (exercise url)

This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
401,CSS Exercise 6: Display and Positioning,"Get Help,CSS",,3,"
We’ve been learning about boxes but I can’t see any code relating to them in both the html and css files, why?  in Exercise 6 . Lesson: Display and Positioning
","
At the start of the course is a page that explains the box model that CSS follows. It relates to block level elements, that is any element with width, height and position properties, as well as margin, padding, border, top, left, bottom and right properties, among others.
The box model concerns itself with dimensions, normal flow and position. The boxes as such are containers such as <div>, <ul>, <table>, <p>, etc., all of which are blocks.
In CSS we have a property called, box-sizing which lets us specifiy whether the border and padding is in the content box or surrounding it. It’s probably the only property with the word box in it.

Thank you mtf! you made my day!
"
402,Why can't you set height and width properties on inline elements?,"Get Help,CSS",,3,"
What is the need to separate inline elements from inline-block elements?
It seems to be that the only better of inline-block elements over inline elements is that inline-block allows us to set height and width properties, is that correct?
If so,  isn’t it more efficient to remove the need for inline-block elements and just allow us to set height and width to inline elements?
","
Inline elements have no width or height property; correct.



 adamdemirel:

just allow us to set height and width to inline elements?


That would go against their intended purpose: text level semantics, largely.

HTML5 Reference


This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
403,CSS type-face III: use of quotes for local font family,"Get Help,CSS",,3,"
When specifying font-family when using local font files, are the double quotes necessary even when the font-family name is a single word?
i.e., why use
@font-face {
  font-family: ""Roboto"";
  src: url(fonts/Roboto.woff2) format('woff2'),
       url(fonts/Roboto.woff) format('woff'),
       url(fonts/Roboto.tff) format('truetype');
}

Instead of
@font-face {
  font-family: Roboto;
  src: url(fonts/Roboto.woff2) format('woff2'),
       url(fonts/Roboto.woff) format('woff'),
       url(fonts/Roboto.tff) format('truetype');
}

","



 rubyslayer18600:

are the double quotes necessary even when the font-family name is a single word?


No, they are not. Only when the name contains spaces do we need to wrap it in quotes.
""Times New Roman""
""Palatino Linotype""
""Comic Sans MS""
""Lucida Handwriting""

etc.

This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
404,Media query: is comma separation equivalent to `or`?,"Get Help,CSS",,3,"
Is it correct to say that the function of a comma in comma-separated media query requirements is equivalent to an or operator? Doesn’t CSS media query have an or operator?
","

 Comma Separated List

As far as I know there is no OR operator in CSS. The comma is akin to an or in that it separates rules, either or both (all) of which may apply.

Thanks!! 
"
405,<STYLE> not needed in CSS?,"Get Help,CSS",,2,"
This is in reference to CSS 4 of 17.
Why don’t I need to wrap my CSS document with the STYLE/STYLE keywords?
The exercise had me “Cut the CSS code in between the opening and closing  tags and paste it directly in the new file called style.css.” but then I had to delete the STYLE keywords?
Where did they go?   After all, I’m not putting a doctype or head into the CSS document, so how does it know what to do?
","
using <style></style> is known as an internal stylesheet, given the style is within the same document as the html code. Using an external stylesheet (*.css) you use <link> to tell html where the stylesheet is located (href) and what content the file has (rel):
<link href=""style.css"" rel=""stylesheet"">

more information:
https://developer.mozilla.org/en-US/docs/Web/HTML/Element/link
"
406,Auto - Box Model Explanation,"Get Help,CSS",,3,"
Hello,
I am a complete newb at CSS and was wondering if I could have someone explain to me the Auto lesson the CSS Box Model principles. Could someone give me a run down in simple terms so as to finally get what the heck this Auto Centering stuff means?
","
auto refers to how the property would render if there was no rule at all in the custom style sheet. The browser is preloaded with its own style sheet. That’s how lists know to have padding and bullets, paragraphs know to have a blank line between consecutive paragraphs, table headings know to be centered and bold, etc.
margin: auto 1em;

In earlier iterations of CSS we would have to contain an element in a text-align: center; context before we could apply this rule to the target element.
body {
    font-size: 1em;
}
div {
    text-align: center;
}
div div {
    width: 50%;
    margin: auto 1em;
}

but in today’s browsers that has been addressed so the parent container no longer factors in. Set a width, and give it horizontal margin of auto and it will be self-centering in any width parent.

There are a number of properties that will take auto as the declared value. The best place to find them is W3C (w3.org)… Bear in mind when searching that w3schools has been aggressively SEOing and getting dominant placement in the SERPs, of late. Not a big fan of those guys, especially given we can source out the horse’s mouth.
%search_term% site:w3.org

or
%search_term% MDN

which has excellent interpretation of the documentation, and always has links to W3C
Given they’ve been around nearly 15 years and were the real mainstay proponents of the living standard,  (this group includes industry collaboration with Apple, Google, Mozilla, and Microsoft)…

https://whatwg.org/


This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
407,Whats the diffrence,"Get Help,CSS",,4,"
whats the diffrence between
h2.destination and .destination h2
","
they are massively different. h2.destination selects all h2 elements with class destination while .destination h2 will target all h2 elements which are a child of any element with class destination.

thanks that was really helpful

This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
408,Border-box alternate,"Get Help,CSS",,2,"
Is this box-sizing: border-box style the same as when you set a div/ section to a size and the child element within it to 100%?
Seems like its doing same thing two different ways. Code is code but the latter just seems to make more sense to my brain (Sorta like how setting max-width’s make more sense to me than setting min-widths).
","



 alanjingram:

Is this box-sizing: border-box style the same as when you set a div/ section to a size and the child element within it to 100%?


no, look at this example:
http://jsbin.com/noyucevemi/edit?html,css,output
now un-comment the padding, see how the box is expanding? Now also un-comment box-sizing.
now the element shrinks again, because box-sizing: border-box makes padding and border part of width and height of element, rather then expanding the element.
"
409,Css selector rank,"Get Help,CSS",,2,"
Hello! Where can I find the specificity calculator? Thanks!
","
i found it on google, well at least one:
https://specificity.keegan.st/
but ideally you would understand the point system:
If the element has inline styling, that automatically1 wins (1,0,0,0 points)
For each ID value, apply 0,1,0,0 points
For each class value (or pseudo-class or attribute selector), apply 0,0,1,0 points
For each element reference, apply 0,0,0,1 point

as explained here:
https://css-tricks.com/specifics-on-css-specificity/
"
410,Opacity of div backgrounds,"Get Help,CSS",,5,"
Hello,
I’m new to coding and I’m a little lost on a certain part. I would like to accomplish the following but i can’t figure out how to change the opacity of the background while leaving the text/image normal. (the following was made in an adobe program)

Currently i have the following code:

()- Doesn’t like some of my code meant to have (div class=“container” inside <>)

<img src=""logo.gif""/>



</div>



<div>


with the following in my CSS doc:

.container {

background-color:EFF6E5;



padding: 75px;



opacity:.5;



}
Would it be better to make the text/image with the opaque background then pulled it in instead?



","
Set the image in a CSS background, rather than an img tag.
<!DOCTYPE html>
<html lang=""en"">
<head>
<meta charset=""UTF-8"">
<title>overlay</title>
<style>
body {
    font-size: 100%;
}
.parent {
    height: 240px;
    background: #FEB355 url(bg.png) 0% 0%;
}
.child {
    position: relative;
    top: 60px;
    height: 120px;
    background-color: rgba(239, 246, 229, 0.6);
}
.grand-child {
    height: 120px;
    line-height: 120px;
    text-align: center;
    font-size: 3em;
    color: #012CAA;
    background: transparent;
}
</style>
</head>
<body>
<div class=""parent"">
  <div class=""child"">
    <div class=""grand-child"">
      <h2>Hello World!</h2>
    </div>
  </div>
</div>
</body>
</html>

Save the above to your machine and open it in a browser. We have three distinct layers. The parent, the child, and the grandchild. Parent gets the background image; child gets the background opacity, and the grandchild gets the font color.

Thank you. I will look at this now.

You’re welcome.
There is a proviso… There may be ways to do this with less structure. That is a sort of experiment to embark upon when you have a weekend to spend reading and tinkering. I did the above because it was the fast and dirty way to accomplish the desired effect.

This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
411,What is the difference?,"Get Help,CSS",,4,"
what is the difference between the attributes id and class?
","
To start with, id has higher specificity (importance) than class.
An id attribute value can only be used once in the document. It can be written on any element. Likewise, class can be written on any element but unlike id it can apply to any number of elements, or types.
This question came up yesterday, so take a look at that topic…

id vs class


thanks now i understand

This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
412,How are pixels measured?,"Get Help,CSS",,2,"
Hi. I have been playing around with the borders and i noticed that when i set the border to 1px, it is 2px (as measured using MS Paint). When i set it to 2px, actual border size is 3px. When i set it to 3px, actual border size is 5px. When i set it to 4px, border size becomes 6px.
When i set an element to 100px width, it is actually around 150px. Something that i set as 500px becomes around 750px
What is the best way to verify if the pixels i set are applied? Thank you.
","
This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
413,Conflicting css property resolve order,"Get Help,CSS",,2,"
So the id attribute has a higher hierarchy than the class attribute in CSS?
","
Take a look at the code:
<p class=""x"" id=""y"">color</p>
#y {
  color: red;
}
.x {
  color: blue;
}

what color do you think the paragraph will be?

red, the id is higher in hierachy

now, to prove that this is actually true, look at the following code:
<p>color</p>
p {
   color: red;
}
p {
   color: blue;
}

same question as before, what color will the paragraph be?

blue, if there is not difference in hierarchy between selectors, the last property is applied.

"
414,I did understand how margin collapse works. Can someone explain?,"Get Help,CSS",,3,"
I did not understand when vertical margins collapse. how does it work?
","
Which lesson are you working on (link please)?

This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
415,What are visual rules?,"Get Help,CSS",,3,"
What are visual rules ion css?
","
CSS is primarily geared to presentation–visual and positional. Visual rules are the ones that specify font, color and behavior; positional rules aim at layout.

This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
416,What does it mean to declare something?,"Get Help,CSS",,9,"
What does it mean to declare a CSS selector?
","
Eg.
body {
  font-size: 100%;
}

Above is a selector rule declaration.
Everything in CSS is a declaration. There is no logic.

but what does it mean in css to declare something and, thanks

A declaration is a statement that always applies, unconditionally. That’s why we call them rulesets.

sorry but i still dont understand

thank you, anyway mtf

“Today the Mayor declared it as CSS Appreciation Day.”
When we write a selector rule, everything inside the curly braces is a declaration.
/* everything below is a ruleset */
selector {
    property: value;    /* this is a declaration */
}    
/* everything is included in the declaration block {}


this helped and i went on and reviewed other sources a bit more, thanks

This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
417,CSS Tag Order and Placement,"Get Help,CSS",,3,"
When modifying an HTML document with CSS, is there a particular order that the tags should be arranged? For example, the font-family attribute should come before color, or text-size or any of the various options available? When changing a paragraph style, does the box content come before text attributes. It feels like a jumbled mess of font-size; text-transform; width; color; float; font-family;etc… Just curious if there is a reason or order.
","



 quxel:

is there a particular order that the tags should be arranged?


No. Any order will do.
selector {
    property: value;
    property: value;
    property: value;
}

(Pretend the properties are all different.) Every declaration will apply to the selector in every instance within the document. The order the declarations are written has no bearing.
What is important is the order of the cascade (the order in which selector rules are written). That has a huge impact.

This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
418,[DOUBT] Selecting Nested element in CSS,"Get Help,CSS",,3,"
Hey, I was wondering if selecting this piece of html:
<ul class='main-list'>
  <li> ... </li>
  <li> ... </li>
  <li> ... </li>
</ul>```

as this in CSS:


.main-list li {
}

or as this:


li {
}

Would it make a big difference in my code?
","



 megamaster55274:

Would it make a big difference in my code?


Yes, quite a lot.
li is a type selector that will match all list items.
.main-list is a class selector which will only match that element and its children.


Eg. 1.
<!DOCTYPE html>
<html lang=""en"">
<head>
<meta charset=""UTF-8"">
<title>type vs class</title>
<style>
body {
  font-size: 100%;
}
.main-list {
  color: red;
  background: teal;
}
li {
  color: yellow;
}
h1,
h2,
h3 {
  font-size: 1em;
}
</style>
</head>
<body>
<div>
<ul>
  <li><h1>Main List</h1></li>
  <li><ul class=""main-list"">
    <li><h2>Child List</h2></li>
    <li><ul>
    <li><h3>Grandchild List</h3></li>
      <li>Aa..Zz</li>
      <li>0..n</li>
      <li>T-F</li>
    </ul></li>
    <li><ul>
    <li><h3>Grandchild List</h3></li>
      <li>Aa..Zz</li>
      <li>0..n</li>
      <li>T-F</li>
    </ul></li>
  </ul></li>
  <li><ul>
    <li><h2>Child List</h2></li>
    <li><ul>
    <li><h3>Grandchild List</h3></li>
      <li>Aa..Zz</li>
      <li>0..n</li>
      <li>T-F</li>
    </ul></li>
    <li><ul>
    <li><h3>Grandchild List</h3></li>
      <li>Aa..Zz</li>
      <li>0..n</li>
      <li>T-F</li>
    </ul></li>
  </ul></li>
  <li><ul>
    <li><h2>Child List</h2></li>
    <li><ul>
    <li><h3>Grandchild List</h3></li>
      <li>Aa..Zz</li>
      <li>0..n</li>
      <li>T-F</li>
    </ul></li>
    <li><ul>
    <li><h3>Grandchild List</h3></li>
      <li>Aa..Zz</li>
      <li>0..n</li>
      <li>T-F</li>
    </ul></li>
  </ul></li>
</ul>
</div>
</body>
</html>


Save the above HTML as, ‘eg_1.html’ in a folder named, ‘selectors’ so other examples may be saved later.
Once you have saved it, launch it in a browser. Note how the style rules were applied. Avoid drawing any conclusions. There is more to this than can be expressed in black and white, even while it is declarative. We need to peel away the layers and form an idea of causes and effects.
What do we know?
Well, we know that a class selector has higher specificity (importance) than a type selector. But that does not explain why we have yellow text everywhere, and no red, not even in the class named element.
Why is the teal background only in the first segment, and none of the others?
I won’t attempt to get into the details, just yet, until you have reached this point and are ready to proceed further with examination of this, and subsequent examples.

[Edit]
If you have copied and saved the earlier code already, give it a new name, like ‘eg__1.html’ and copy/save the above revised code for a clearer demonstration. Nothing has changed in the general discussion.

This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
419,"Class and Tag Selector, which one comes first?","Get Help,CSS",,4,"
I got stuck in CSS 13: Nested Elements. What’s the difference between h5.description and .description h5? Why in one problem the tag is written first but other time the class should be written first? Please help.
","
these two selectors target very different things, h5.description targets all h5 elements with class description, while .description h5 targets all h5 elements nested inside an element with description class. example:
<style>
h5.description {color: red; }
</style>
<h5 class='description'>hello</h5>
<h3 class='description'>hello</h3>

see? Only h5 elements with description class are targeted. Now for .description h5:
<style>
.description h5 {color: red; }
</style>
<h5 class='description'>hello</h5>
<div class='description'>
    <h5>hello</h5>
</div>


Thank you. It makes sense. I think I need some more time to let the knowledge sink in.

This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
420,Question about fractions in CSS Grid,"Get Help,CSS",,3,"
Hi, guys, I’m learning fractions in CSS Grid now and I got stuck a little.
Here is the link to the exercise where I’ve found diffiiculty in: https://www.codecademy.com/courses/learn-css-grid/lessons/css-grid-i/exercises/fraction?action=resume_content_item&course_redirect=learn-css
And the question is: why did we use “1 fr 1 fr 1 fr” for rows? How did we divide ""height: 500px;""so that each row took up the exact same fraction?  Why couldn’t it be “2 fr 2 fr 2fr” for example?
And how are width and height divided in order to split values evenly between all rows and columns?
I will be very grateful for your answers because that’s very important to me! Thank you!
","



 dastan_web:

2 fr 2 fr 2fr


Simplest would be to say we have three rows. What’s to add to that? Just because it works out mathmetically to one’s arbitrary needs does not mean it has a practical application. Now you have to work with six rows, when three is all you want.

This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
421,Glitch? >:(,"Get Help,CSS",,7,"
I tried every possible way to try to get past the instructions. I typed in
a {
text-decoration: none;
color: #cc0000;
}
But it always told me…
Oops, try again. Did you remember to set your link’s text-decoration to none;?
PLEASE fix this because this is wasting my time, and I want to learn all coding smoothly. Coming from a “learn-to-code” website, I didn’t there were going to be glitches like this. This iis too much!
","
please post:
full html code
full css code
exercise url/link to exercise
thank you.

https://www.codecademy.com/en/courses/web-beginner-en-TlhFi/4/5?curriculum_id=50579fb998b470000202dc8b

Blockquote

<!DOCTYPE html>
<html>
	<head>
		<title>Result</title>
		<link type=""text/css"" rel=""stylesheet"" href=""stylesheet.css"" />
	</head>
	<body>
	    <h1>Facebook</h1>
	        <p>Don't forget to friend someone daily :)</p>
	        <img src=""https://c1.staticflickr.com/5/4585/38826275042_abcea30792_b.jpg"" />
	        <a href=""www.google.com""><p>Add a friend</p></a>
	</body>
</html>


Blockquote

h1 {
    font-family: Verdana, sans-serif;
    color: #576D94;
}
p {
    font-size: 18px;
    color: #4A4943;
    font-family: Garamond, serif;
}
img {
    height: 100px;
    width: 300px;
    border: 1px solid #4682b4;
}
a {
    color: #cc0000;
    text-decoration: none;
}


I don’t know how to post the html. Sorry

like i suspected, you take the outdated course. This course is no longer supported, so bugs might be encountered, nothing we can do about that. I highly recommend updating to the supported courses that can be found on codecademy’s dashboard

I believe the current courses @stetim94 was referring to can be found here:
https://www.codecademy.com/learn/learn-html
https://www.codecademy.com/learn/learn-css
Or from the full course catalog:
https://www.codecademy.com/catalog/subject/all

This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
422,Another Glitch with text-decoration to none,"Get Help,CSS",,3,"
I typed up
a {
color: #cc0000;
text-decoration: none;
}
But it still said…
Oops, try again. Did you remember to set your link’s text-decoration to none;?
Did I do something wrong?
","
same as the other topic

This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
423,CSS: An Overview #25 size and borders,"Get Help,CSS",,3,"

IT.png883×936 148 KB

anyone knows what’s wrong with code? border is added, and it is shown on view, but not passing the test.
","
make sure the browser zoom is set to 100%, zoom influences the border-width
the course you take is the old one, its no longer supported. Visit codecademy.com and update to the supported html and css course

This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
424,@text decoration not working for me also wont let me move on thank,"Get Help,CSS",,5,"
@text decoration not working for me also wont let me move on thank you
","



 momi29:

@text decoration


@ is a metacharacter in CSS that shunts selector rule parsing along that path before reading the rest of the style sheet.
@import 'thispage.css'

The file will be read in and parsed before any other CSS in the containing file. Of course this is always the first line in the file; never later. But that has nothing really to do with the expected usage of text-decoration.
a {
    text-decoration: none;
}
a:hover {
    text-decoration: underline;
}

is an example of typical usage.


c59db385b4929cb9032593a2b3847cd10140690d.jpg1440×2560

I dont know what im doing wrong. It wont let me pass to the next stage

Pleas share:

exercise url
full html and css code

this looks like an old exercise which is no longer supported, its highly recommend to update to a supported course:
https://www.codecademy.com/learn/learn-html
https://www.codecademy.com/learn/learn-css

This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
425,Margin Collapse,"Get Help,CSS",,6,"
Hi, guys. I’m new here. Apologize in advance if I chose a wrong category.
I’m learning CSS and got stuck when I faced such topic as “Margin Collapse”.
Could you please explain me the theory a little bit easier? I gotta mention that the main difficulty for me is to imagine how it’d be implemented in practice.
Thank you in advance for all your answers.
","
Not sure what the exact question is here. Could you please link us to the exercise for context? Thank you.

Here is the link:
https://www.codecademy.com/courses/learn-css-box-model/lessons/box-model-intro/exercises/margin-collapse?action=resume_content_item&course_redirect=learn-css

div {
  margin: 30px auto;
}

Because of built in margin collapse, the distant between div’s vertically will be 30px, not 60px. This is similar in nature to border-collapse on tables.

w3c still has the best explanation about when margins do and do not collapse:
https://www.w3.org/TR/CSS2/box.html#collapsing-margins
i can highly recommend reading it

This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
426,Where is the difference between CSS Margin property and offset properties?,"Get Help,CSS",,3,"
.box-bottom {
background-color: DeepSkyBlue;
position: relative;
top: 20px;
left: 50px;
}
","
Save this code on your computer as margin-vs-offset.html then navigate to it and click to open in a browser.
<!DOCTYPE html>
<html lang=""en"">
<head>
<meta charset=""UTF-8"">
<title>margin vs offset</title>
<style>
body {
  font-size: 100%;
}
#no1, #no2 {
  position: relative;
  width: 50%;
  height: 300px;
  border: 2px solid red;
  margin: 75px auto;
}
#no1 div{
  margin: 50px 50px;
  height: 300px;
  border: 2px solid blue;
}
#no2 div{
  position: relative;
  top: 50px;
  left: 50px;
  height: 300px;
  border: 2px solid green;
}
</style>
</head>
<body>
<div id=""no1"">
<div></div>
</div>
<div id=""no2"">
<div></div>
</div>
</body>
</html>

Study the two examples and we can take it up some more.


This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
427,Can’t understand the need for width for AUTO!,"Get Help,CSS",,3,"
I’m not able to understand the explanation given for “The box model exercise 10. Auto”, especially the part about needing to set the width.Can anyone explain this to me using some diagrams because I’m not able to visualize what it means for the width to be set to the full width of the containing element when no width is set. I’ll appreciate the help.
","
Block elements default to width: auto when not declared in the ruleset. That means if the parent element is the full width of the window (which it is by default) then that element will also be the full width, also.

This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
428,Bug in Effective distance,"Get Help,CSS",,6,"
https://www.codecademy.com/courses/learn-css-box-model/lessons/box-model-intro/exercises/margin-collapse?action=resume_content_item&course_redirect=learn-css
In the above link, it is mentioned that the effective distance between Element A and Element C is 30px.
Actually,the effective distance between Element A and Element C when both of them are placed one upon other is  the sum of the bottom margin of Element A and the top margin of Element C.
now the bottom margin of element A is 10 px and the  top margin of Element C is 30 px,So the effective distance between 40px.
but it is mentioned that the effective distance is 30px,
Thank you for reading this.
regards,
vignaan vardhan
","



 vignaanvardhan:

Actually,the effective distance between Element A and Element C when both of them are placed one upon other is the sum of the bottom margin of Element A and the top margin of Element C.


no, its not. Because the bottom margin collapses. So the effective distance is 30px

which one should we consider the  space of element A or Element c?

this is literally explained within the lesson:
Unlike horizontal margins, vertical margins do not add. Instead, the larger of the two vertical margins sets the distance between adjacent elements.
so if its element A or C depends on which has the larger margin. In this case, C has the larger margin, thus this will be the margin between the two elements.

thanks for your response.

This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
429,Responsive Design Confusion,"Get Help,CSS",,1,"
Currently I’m creating a responsive design. It seems alright for me but the box shown are shown as in medium screen devices as opposed to large screen devices during my testing. Any help regarding this would be appreciated. The link is here: https://codepen.io/thenepaligamer/pen/MXOeap
",
430,Mini Linter step 4,"Get Help,CSS",,4,"
Hey there Roy,
I see you are on these forums frequently and it seems you know quite a bit about JavaScript. I have a question and created a topic about it. If you find the time, I’d love for you to take a look at it. Maybe even point a finger at what I am not seeing or am not understanding.
Mini Linter step 4
best regards, jo
","
7 posts were merged into an existing topic: Mini Linter step 4


"
