,Title,Categories,Tags,Replies,Post,Comment
251,Ravenous,"FAQ,React.js",,3,"
Hi,
Anybody know how can I Replace the current favicon located at public/favicon.ico? It is about the ravenous project in React project section #3.
","
I found it. It is in the folder that I already made it.

This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
252,Single Curly Bracket Error in example if.js,"FAQ,React.js",,4,"
In this topic ‘JSX Conditionals: If Statements That Do Work’, I find that  }Else doesn’t have an opening curly { prior to it.
Can confirm this is a mistake?
import React from ‘react’;
import ReactDOM from ‘react-dom’;
let message;
if (user.age >= drinkingAge) {
message = (


Hey, check out this alcoholic beverage!

);
} else {
message = (


Hey, check out these earrings I got at Claire’s!

);
}
ReactDOM.render(
message,
document.getElementById(‘app’)
);
","
Ignore this. I found the opening curly bracket to prior to Else.
Sorry, I can’t find a way to delete this and ask another question…
However my actual problem is in the exercise itself. I called forth the solution given, but I can’t generate any image when the solution says I am supposed to have either dog or cat appear in the coin toss app when I run it.
import React from ‘react’;
import ReactDOM from ‘react-dom’;
function coinToss() {
// This function will randomly return either ‘heads’ or ‘tails’.
return Math.random() < 0.5 ? ‘heads’ : ‘tails’;
}
const pics = {
kitty: ‘https://s3.amazonaws.com/codecademy-content/courses/React/react_photo-kitty.jpg’,
doggy: ‘https://s3.amazonaws.com/codecademy-content/courses/React/react_photo-puppy.jpeg’
};
let img;
// if/else statement begins here:
{if (coinToss === ‘heads’),
img = (

);
}else{
img = (

);
}
ReactDOM.render(img, document.getElementById(‘app’));
Anyone else has this problem?  Is it a bug?
Nevertheless the yellow ‘next’ appears which allows me to go on to the next page.

Hi @ok45sg1205511349 k45,
If it helps, below is an updated version of your code: Please note comments.
Further below that is one possible solution.
Please note IMPORT declarations have been removed.
function coinToss() {
// This function will randomly return either ‘heads’ or ‘tails’.
return Math.random() < 0.5 ? ‘heads’ : ‘tails’;
}

const pics = {
kitty: ‘https://s3.amazonaws.com/codecademy-content/courses/React/react_photo-kitty.jpg’,
doggy: ‘https://s3.amazonaws.com/codecademy-content/courses/React/react_photo-puppy.jpeg’
};
let img;
// if/else statement begins here:
{if (coinToss === ‘heads’), //You have an opening curly brace before IF that shouldn't be there.
img = (
     //In here should be the JSX element representation you wish to display when the coinToss is heads
    //please see final solution below
);
}else{
img = (
    //Same for this assignment: This should be the JSX for image. Also below :)
);
}

ReactDOM.render(img, document.getElementById(‘app’));

The following is just the code you pasted updated, to try and give a comparision.
//A Final version

function coinToss() {
  return Math.random() < 0.5 ? 'heads' : 'tails';
}

const pics = {
  kitty: 'https://s3.amazonaws.com/codecademy-content/courses/React/react_photo-kitty.jpg',
  doggy: 'https://s3.amazonaws.com/codecademy-content/courses/React/react_photo-puppy.jpeg'
};

let img;
if (coinToss() === 'heads') {
  img = <img src={pics.kitty} />;
}
else {
  img = <img src={pics.doggy} />;
}

ReactDOM.render(img, document.getElementById('app'));



This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
253,Random Color Picker,"FAQ,React.js",,6,"
For step 4 asks =
That’s not a very friendly way to display a color!
In Random, find the method named formatColor. This method transforms an rgb array into something a bit more readable.
Inside of the , instead of simply using this.state.color, call the formatColor function and pass in this.state.color as an argument
When i apply this =
formatColor(ary) {
return ‘rgb(’ + ary.join(’, ') + ‘)’;


{this.formatColor(this.state.color)}

}
Nothing changes. Is this correct?
Thanks.
","
In order for us to make any contribution to this question we will need a link to the exercise that lets us try our hand at the code. Please post the URL, and any error messages that ensue, if any. Thank you.

Is this the page?
https://www.codecademy.com/en/courses/react-101/projects/random-color

import React from ‘react’;
import ReactDOM from ‘react-dom’;
class Random extends React.Component {
componentDidMount() {
this.applyColor();
}
componentDidUpdate(prevProps, prevState) {
this.applyColor();
}
formatColor(ary) {
return ‘rgb(’ + ary.join(’, ') + ‘)’;
}
isLight() {
const rgb = this.state.color;
return rgb.reduce((a,b) => a+b) < 127 * 3;
}
applyColor() {
const color = this.formatColor(this.state.color);
document.body.style.background = color;
}
chooseColor() {
const random = [];
for (let i = 0; i < 3; i++) {
random.push(Math.floor(Math.random()*256));
}
return random;
}
render() {
return (


<h1 className={this.isLight() ? ‘white’ : ‘black’}>
    </h1>
  </div>
);

}
}
ReactDOM.render(
,
document.getElementById(‘app’)
);


this is the code i begin with

Can you find a way to make it more readable? There is something in New Users along those lines.

This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
254,Question about eventhandler function syntax in 7,"FAQ,React.js",,4,"
I’m currently on chapter 7 about “this.props”. The task is to move a function inside a class to act as a eventhandler. The original code was the following:
  function handleEvent() {
    alert(`I am an event handler.
      If you see this message,
      then I have been called.`);
  }

Moving this code into the class and building it works fine. However when looking at previous examples, eventhandlers does not have the function keyword. That is like this:
  handleEvent() {
    alert(`I am an event handler.
      If you see this message,
      then I have been called.`);
  }

And this code seems to compile just fine. What is the difference between using and not using the function keyword?
","
I believe its just short hand. I ran into the same curiosity in the same Chapter. I want to say it also has something to do with declaring a function outside of the class component as a pose to inside the class component.

its not just a shorthand, function handleEvent is fine on its own, but not as part of a class or react component. If we look at the documentation:
https://developer.mozilla.org/en-US/docs/Web/JavaScript/Reference/Functions/Method_definitions
we see two ways to define a method (methods are functions inside a class). You need to use these ways, otherwise this keyword will never bind properly, causing problems.
Yes, the code runs fine. But its invalid syntax, if function handleEvent ever needs access to this, then you bound to have problems. So use valid method syntax.

This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
255,14/16 What tells i to incrememnt,"FAQ,React.js",,6,"
Apologies if this has been posed before, but I’m confused by this exercise.
I wanted to know the value of i that was making up a unique key, so I ran my own code to actually display the value of i, and noticed that it was essentially just an integer that incremented for each list item, so it appeared as
‘Rowe1’
‘Prevost2’
‘Gare3’
I just wanted to know what is it that causes the value to automatically increment, since ‘i’ is not declared anywhere else in the code.
Just for my understanding, and help would be appreciated.
Thanks
","
Please post a link to the exercise.
If there is a loop, then i is declared in the loop parameters.

This is the final result for the exercise.
import React from ‘react’;
import ReactDOM from ‘react-dom’;
const people = [‘Rowe’, ‘Prevost’, ‘Gare’];
const peopleLis = people.map((person, i) =>
// expression goes here:
{person}
);
// ReactDOM.render goes here:
ReactDOM.render({peopleLis}, document.getElementById(‘app’));
        
https://www.codecademy.com/courses/react-101/lessons/react-jsx-advanced/exercises/jsx-keys?action=resume_content_item

map() is an iterator that returns a new list mapped over and computed from the old list
const peopleLis = people.map((person, i) =>
  // expression goes here:
  <li key={'person_' + i}></li>
);

// ReactDOM.render goes here:
ReactDOM.render(<ul>{peopleLis}</ul>, document.getElementById('app'));

i (the second parameter) is a placeholder for the internal index kept by map().

This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
256,Receive the Event Handler,"FAQ,React.js",,3,"
Can someone explain what does this error mean?
expected undefined to equal [Function
https://www.codecademy.com/courses/react-102/lessons/child-updates-parents-state/exercises/child-parent-receive-handler?action=resume_content_item
","
This error is because you’ve used the name of the method from Parent.js, instead of the attribute name you gave it when you passed it down to the Child.
The attribute in the select should be onChange={this.props.onChange}
I also had this problem. I think the wording of the instructions makes it unclear for someone who has only seen the functionality once before earlier in the course.

This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
257,Unhandled Rejection (TypeError): Cannot read property 'map' of undefined,"FAQ,React.js",,5,"

4f388f0afffbb463f7a5640aca17509118e953b1.png1013×436 39.5 KB

Hello,
Could you tell me what is wrong with my code?
Thank you!
Entire CODE of businessList
import React from 'react';
import './BusinessList.css';

import Business from '../Business/Business';

class BusinessList extends React.Component {
  render() {
    return (
      <div className=""BusinessList"">
        {this.props.businesses.map(business => {
            return <Business business={business} key={business.id}/>
          })
        }
      </div>
    );
  }
}

export default BusinessList;

ENTIRE CODE OF APP.js
import React from 'react';
import './App.css';

import BusinessList from '../BusinessList/BusinessList';
import SearchBar from '../SearchBar/SearchBar';

import Yelp from '../../util/Yelp';

class App extends React.Component {
  constructor(props) {
    super(props);

    this.state = {
      businesses: []
    };

    this.searchYelp = this.searchYelp.bind(this);
  }

  searchYelp(term, location, sortBy) {
    Yelp.search(term, location, sortBy).then(businesses => {
      this.setState({businesses: businesses});
    });
  }

  render() {
    return (
      <div className=""App"">
        <h1>ravenous</h1>
        <SearchBar searchYelp={this.searchYelp} />
        <BusinessList businesses={this.state.businesses} />
      </div>
    );
  }
}

export default App;

","
Arrow functions do not have this in their prototype. Could that be the problem?

Hello Thanks for replying. I think the error message is saying that there’s an error with map. When I remove the this, a different error appears.




 designwhiz85404:

    return (
      <div className=""BusinessList"">
        {this.props.businesses.map(business => {
            return <Business business={business} key={business.id}/>
          })
        }
      </div>
    );



Arrow function works as expected.
  searchYelp(term, location, sortBy) {
    Yelp.search(term, location, sortBy).then(businesses => {
      this.setState({businesses: businesses});
    });
  }

Not so sure this one is going to work. I’d be surprised and as it would turn out, ill informed if it does.
... .then (function (businesses) {
        // this.setState ... is exposed in a function literal.
    });

This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
258,Redux,"FAQ,React.js",,2,"
My goal is to implement some complex forms with React (long and with some kind of intelligent validation). After googling, I found out that Redux seems to be necessary to accomplish it. Is this the best way? And what is the best path to start? Any video/tutorial recommendation?
Thanks!
","
This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
259,Dynamic image submition using object as an array,"FAQ,React.js",,2,"
I want to make a formby which user can submitt the image and on submitt button click the user get the data or image.
i have tried it i am able to derive on image but numbers of image and dynamically its the problem can anybody tell me how it can be done??
","
This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
260,6. Share Styles Across Multiple Components,"FAQ,React.js",,2,"
The background supplied from Giphy no longer exists.  Might want to get someone to run through these courses again to ensure everything is working as it’s supposed to.
","
This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
261,Lesson 8: Argument of function makeDoggy(e),"FAQ,React.js",,3,"
When we call this function, we do not pass the argument in onClick={makeDoggy}. Can anybody explain why is this so? Thanks.
","
makeDoggy is a callback to which React passes the event object (e) internally. That is if I’m not misunderstanding this.

This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
262,4.1 instructions unclear,"FAQ,React.js",,2,"
I spent a long while trying to figure out what I was doing wrong when writing…
onChange={this.props.changeName} 
instead of…
onChange={this.props.onChange} 
to try to complete this step.  The text seems misleading when it says:

Make the attribute’s value equal to the function that you passed in from Parent.js. If you can’t remember what prop name you used, then check Parent’s render function.

This lead me to think I was supposed to call the same function name from props that I passed in from Parent.  I’m still a React beginner, but I believe it would be better to say something like:

Make the attribute’s value equal to the attribute name that you passed in from Parent.js. If you can’t remember what prop name you used, then check Parent’s render function.

This is probably not the right place to make suggestions like this, but figured it was worth a shot.
","
This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
263,Button doesn't change colors!,"FAQ,React.js",,6,"
Hello, I’ve got the code right.
But the colors aren’t changed by the button.
import React from 'react';
import ReactDOM from 'react-dom';

const green = '#39D1B4';
const yellow = '#FFD712';

class Toggle extends React.Component {
  constructor(props) {
    super(props);
    this.state = { color: green };
  }
  
  changeColor() {
      	const newColor = this.state.color == green ? yellow : green;
    this.setState({color: newColor});  
    this.changeColor = this.changeColor.bind(this);
  }
  
  render() {
    return (
      <div style={{background: this.state.color}}>
        <h1>
          Change my color
        </h1>
        <button onClick={this.changeColor}>
          Change color
        </button>
      </div>
    );
  }
}

ReactDOM.render(<Toggle />, document.getElementById('app'));

","
why do you do the binding of changeColor method within the changeColor method?

Yeah, thanks I solved it. But what’s the difference? 

bind() makes the method accessible by this, so that needs to be in the constructor, so the binding occurs

Thanks man, appreciate the help! 

This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
264,No more activity?,"FAQ,React.js",,3,"
There hasn’t been a post in this forum in months. Am I missing something? Nobody take the course anymore? What’s going on…
","
you are missing something:
https://discuss.codecademy.com/c/react-101
but given this course support get answer very few people come to the forum

This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
265,Using for loops in react.js,"FAQ,React.js",,8,"
Hello everyone!
I’m trying to use ‘for loops’  instead of  .map  function but it’s not working.
Here is what I’m trying to do
import React from 'react';
import ReactDOM from 'react-dom';

const people = ['Rowe', 'Prevost', 'Gare'];

const peopleLis = for(var i = 0; i < people.length; i++){
  return <li>{people[i]}</li>
}
// ReactDOM.render goes here:
ReactDOM.render(
<ul>{peopleLis}</ul>,
document.getElementById('app')
);

Here is the original solution code.
import React from 'react';
import ReactDOM from 'react-dom';

const people = ['Rowe', 'Prevost', 'Gare'];

const peopleLis = people.map(person =>
  // expression goes here:
<li>{person}</li>
);

// ReactDOM.render goes here:
ReactDOM.render(
<ul>{peopleLis}</ul>,
document.getElementById('app')
)

When I clicked run, it doesn’t produce the same result. What is wrong with my for loop?
","
return can only be used inside a function or method, which you do not have if you use a for loop.

what should i use instead of return?

its not that simple, we are dealing with react components. You could make separate components. But using .map() is better and easier

Hey Scriptmaster, there’s almost no reason to use a for loop, you’re way better off with using .map.
Is there a reason you wanted to use for?

And honestly, Just for fun i gave it a go.
const people = [""Rowe"", ""Prevost"", ""Gare""];
let peopleToReturn = [];

const peopleLis = () => {
  for (let i = 0; i < people.length; i++) {
    peopleToReturn.push(<li> {people[i]}</li>);
  }
  return peopleToReturn;
};

// ReactDOM.render goes here:
ReactDOM.render(<ul>{peopleLis()}</ul>, document.getElementById(""app""));


Basically I put the for loop inside a function, looped over your array and inserted the names into a new array then returned the new array with  the list tags…
This is not recommended at all!
Use .map

@derknez  Yes, I just wanted to try out how  to do this using for loop instead of .map function.
Thank you for giving it a go, So the  .push method is the key here. Thanks

This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
266,Use a Conditional in a Render Function,"FAQ,React.js",,4,"
Copied the code because I can’t get this module to work. I am stuck, can anyone take a look and see if I am doing this right?
import React from 'react';
import ReactDOM from 'react-dom';

const fiftyFifty = Math.random() < 0.5;

// New component class starts here:
class TonightsPlan extends React.Component{
 render() {
    let task;
    if (fiftyFifty===true) {
      task = 'out WOOO'
    } else {
      task = 'to bed WOOO'
    }

    return <h1>Tonight I'm going{task}!</h1>;
  }
}

","
the string returned should be an exact match, if we render TonightsPlan we can actually see something:
ReactDOM.render(
	<TonightsPlan />,
	document.getElementById('app')
);

your output:
Tonight I'm goingto bed WOOO!

desired output:
Tonight I'm going to bed WOOO


I actually changed it to this as well.  I was stuck on it for so long but thank you for the reply!

This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
267,Why are variables in react all constants?,"FAQ,React.js",,3,"
I have noticed that if I do not define the variable as a constant the code will fail. Is this a convention in react to make all variables containing jsx expressions constants? Or is this simply a bug in code academy. Could someone explain why you would have to define the variables as constants?
Thanks,
Jared
","
This may not directly answer your question, but it should shed some light…

https://itnext.io/why-i-dont-like-immutablejs-in-react-f1d2fd03230e


This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
268,Let message;,"FAQ,React.js",,3,"
why 'let message; is written in if/else topic in React.js course ?
","
Link to the exercise and your code?

This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
269,"Color Picker, Refused to execute script because its MIME type ('text/plain') is not executable","FAQ,React.js",,2,"
Refused to execute script from ‘https://lc1c939t959773dd87b1afjsegjtuaidaj6v9esi7ia8ul3schj0.cc-propeller.cloud/Random.compiled.js’ because its MIME type (‘text/plain’) is not executable, and strict MIME type checking is enabled.
","
This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
270,Learn ReactJS: Part II Video Player,"FAQ,React.js",,3,"
Having trouble with getting this code to work. Any thoughts as to what I am missing? Thanks.
import React from 'react';
import ReactDOM from 'react-dom';
import { Video } from './Video';
import { Menu } from './Menu';

const VIDEOS = {
  fast: 'https://s3.amazonaws.com/codecademy-content/courses/React/react_video-fast.mp4',
  slow: 'https://s3.amazonaws.com/codecademy-content/courses/React/react_video-slow.mp4',
  cute: 'https://s3.amazonaws.com/codecademy-content/courses/React/react_video-cute.mp4',
  eek: 'https://s3.amazonaws.com/codecademy-content/courses/React/react_video-eek.mp4'
};

class App extends React.Component {
  constructor(props) {
    super(props);

    this.state = { src: VIDEOS.fast };
    this.chooseVideo = this.chooseVideo.bind(this);
  }
  chooseVideo(newVideo) {
    this.setState({
     src: VIDEOS[newVideo];
    });
  }
  render() {
    return (
      <div>
        <h1>Video Player</h1>
        <Menu chooseVideo={this.chooseVideo} />
        <Video src={this.state.src} />
      </div>
    );
  }
}

ReactDOM.render(
  <App />, 
  document.getElementById('app')
);

","
I’m also having issues, the video and text is no longer being displayed.

This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
271,Npm ERR! Please try running this command again as root/Administrator,"FAQ,React.js",,13,"
Hi, I tried to run ‘npm install -g create-react-app’. But it always returns Error
npm WARN checkPermissions Missing write access to /usr/lib/node_modules
npm ERR! path /usr/lib/node_modules
npm ERR! code EACCES
npm ERR! errno -13
npm ERR! syscall access
npm ERR! Error: EACCES: permission denied, access ‘/usr/lib/node_modules’
npm ERR!  { Error: EACCES: permission denied, access ‘/usr/lib/node_modules’
npm ERR!   stack: ‘Error: EACCES: permission denied, access ‘/usr/lib/node_modules’’,
npm ERR!   errno: -13,
npm ERR!   code: ‘EACCES’,
npm ERR!   syscall: ‘access’,
npm ERR!   path: ‘/usr/lib/node_modules’ }
npm ERR!
npm ERR! Please try running this command again as root/Administrator.
npm ERR! A complete log of this run can be found in:
npm ERR!     /home/mohamed/.npm/_logs/2018-04-23T10_41_59_081Z-debug.log
","
-g means you want to install this package globally, this does indeed require additional privileges.

(Which isn’t really something appropriate to do - install such things under your user instead)
Lacking permission to do something doesn’t necessarily mean more permissions should be obtained, could also mean doing something else (programs can’t really tell you what you want, up to the user to consider the situation)

True, which is why i only informed the user what -g means, they can then consider what they want to do.

I don’t understand what you’r talking about…




 mboushab:

I don’t understand what you’r talking about…


Be more specific. There’s no easy/accurate way to reply to that.
What you ought to be doing right now (or before asking, really) is carefully reading the error message and obtaining an idea of what is going on. Error messages are there for reading.
And after that you might ask questions to fill any gaps you might have (again, be specific about what you want to know)
Followed by considering your options. Since it’s a permission error that leaves you with two simple options: do something else or get permission
After making a decision about what to do, you can start thinking about how to carry out that action.


react.png1600×900 293 KB

I want to create react app

that might be so, but why would you want to do a global installation?

I don’t know the difference, I’m just following the course. They demand to do global installation

One of the most important aspects of programming is understanding what you are actually doing. If you really want to go for the global installation, you should opt for giving additional privileges on the npm install command




 stetim94:

One of the most important aspects of programming is understanding what you are actually doing


YES, I KNOW.
AND MEAN I don’t know  if I’ll need the global installation in the next project.



 stetim94:

you should opt for giving additional privileges on the npm install command


IF YOU DON’T KNOW THEM YOU CAN SKIP MY PROBLEM

I think we’re simply of different attitudes on who should be solving the problem.
From our perspective it’s up to you to ask questions so that you can solve it yourself.
If you instead use the slack channel set up for that program, staff is likely more willing to skip ahead to a solution.

This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
272,3/7 (shouldComponentUpdate) unclear,"FAQ,React.js",,3,"
I have a question about 3/7 chapter (shouldComponentUpdate) in that fine course.
Let us go to Instructions. 2
In that point one defines that line of code
shouldComponentUpdate (nextProps, nextState){return this.props.number != nextProps.number;};
Explanation why it works is that it “return false when a target has already rendered, and is about to repeat the same number as its last render. This will cause Target to cancel its update.”
I must admit  - I do not see WHY that line is expected to have THAT effect. Could I ask for simple explanation? Sorry, but I am quite new to IT.
Regards
Kiszuriwalilibori
","
A comparison (this.props.number != nextProps.number;) will return a Boolean value (true or false)
when shouldComponentUpdate returns False, reactJS stops re-rendering the component. Whoever designed that function/method build it in such a way that we can stop a component from re-rendering if we want.

This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
273,This in React,"FAQ,React.js",,2,"
Can someone please explain the difference between using.
 constructor(props){
    super(props);
    this.state = {
      color: green
    }
   this.changeColor = this .changeColor.bind(this);
  }

AND

 //button onClick={this.changeColor.bind(this)}
          Change color
       // /button

Thanks.
","
This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
274,Is the modulo function used just to be difficult?,"FAQ,React.js",,5,"
The point of all of that code is just to say 1, 2, 3, 4.  It seems to me there has to be a much clearer and simpler way to do this where the code would be much more readable.  I understand the functions and how modulo works, it seems like it’s written this way just to be difficult.  Is there some reason I’m not getting that it couldn’t be written more simply?
","



 bushbass:

The point of all of that code is just to say 1, 2, 3, 4.


what code? If you refer to code, including it can be very useful.
If this is an exercise, please also include exercise url

https://www.codecademy.com/courses/react-102/lessons/container-presentational-components/exercises/container-presentational-components-apply
  nextGP() {
    let current = this.state.currentGP;
    let next = ++current % GUINEAPATHS.length;
    this.setState({ currentGP: next });
  }

  componentDidMount() {
    this.interval = setInterval(this.nextGP, 1000);
  }

  componentWillUnmount() {
    clearInterval(this.interval);
  }


Why is this to complicated? I don’t see the problem, the modulo operator ensures that after we had all images in array, it goes back to the first image

This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
275,Whats the point of the Home.js file and home class?,"FAQ,React.js",,5,"
Hi there,
This file Home.js with the class Home is not being used anywhere in the output render. Whats it for?
import React from 'react';
import ReactDOM from 'react-dom';
import { Welcome } from './Welcome';

class Home extends React.Component {
  render() {
    return <Welcome name='Ludwig van Beethoven' />;
  }
}

ReactDOM.render(
  <Home />, 
  document.getElementById('app'));

Would much appreciate any clarity on this …
Thank you.
","
Can you share the url of the exercise?
uhm… home is being rendered:

ReactDOM.render(
  <Home />, 
  document.getElementById('app'));


Thanks for the reply…
The url is
https://www.codecademy.com/courses/react-101/lessons/this-props/exercises/render-ui-based-props?action=resume_content_item&link_content_target=interstitial_undefined
Yes Home is being rendered to ‘app’ but so is App in the final exercise, and changing the name to Wolfgang Amedeus Mozart has no effect because (as I understand it) Home is not being exported or called in the other components in anyway.
So i guess what i really want to understand is that is there anyways these compenents exchange conditional data( or are supposed to) with each other than through ‘export’ and ‘import’? … For instance by a
ReactDOM.render(""**Component**"",document.getElementById('**to same app**')
call in two discrete files?
Apologies if this is a bonafide silly question 




 weltering:

Yes Home is being rendered to ‘app’ but so is App in the final exercise, and changing the name to Wolfgang Amedeus Mozart has no effect because (as I understand it) Home is not being exported or called in the other components in anyway.


the confusing thing here is that the exercise provides two files (Home and Welcome) with examples, and 2 files (Greeting and App) you actually need to work on. In essence, you have two apps here.
and it seems the example files do not render, although normally they would. Home would normally render fine.



 weltering:

ReactDOM.render(“Component”,document.getElementById(‘to same app’)
call in two discrete files?


this is not really common, but the exercise felt the need to provide an example it seems.

This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
276,Uncaught TypeError: Cannot read property 'map' of undefined,"FAQ,React.js",,2,"
I have written some part of the code using react js to develop a website.
I see the event classes data missing in the web page when loading localhost/events.html page.
I am able to see the events classes data in events.html only after browsing a different page from same website. But not on first hit to that page.
Below is the stack trace found in chrome developer tools. I am facing the same issue other browsers as well.
Uncaught TypeError: Cannot read property 'map' of undefined
at EventClasses.render (Events.js:24)
at ReactCompositeComponent.js:793
at measureLifeCyclePerf (ReactCompositeComponent.js:73)
at ReactCompositeComponentWrapper._renderValidatedComponentWithoutOwnerOrContext (ReactCompositeComponent.js:792)
at ReactCompositeComponentWrapper._renderValidatedComponent (ReactCompositeComponent.js:819)
at ReactCompositeComponentWrapper.performInitialMount (ReactCompositeComponent.js:359)
at ReactCompositeComponentWrapper.mountComponent (ReactCompositeComponent.js:255)
at Object.mountComponent (ReactReconciler.js:43)
at ReactCompositeComponentWrapper.performInitialMount (ReactCompositeComponent.js:368)
at ReactCompositeComponentWrapper.mountComponent (ReactCompositeComponent.js:255

Code for appropriate Events.js file
import React, {PureComponent} from 'react';
import marked from 'marked'
import {createStructuredSelector} from 'reselect';
import {connect} from 'react-redux';
import $ from 'jquery'
import moment from 'moment'
import {analytics} from '../../../utils/trackingHelpers';
import {load_contentful} from '../actions';
import {selectEventClasses} from '../selectors';

export class EventClasses extends PureComponent {
	
	componentDidMount(){
		const {dispatch, load_contentful} = this.props;
		dispatch(load_contentful());
	}
  
	render(){
		const {events} = this.props;
		//Setting values in nextClass field
		events.map((e) => {
			e.nextClass = {};
			var sDate = new Date(e.startTime);
			e.startDateTime = sDate;
			var options = {weekday: 'short', year: 'numeric', month: 'long', day: 'numeric'};
			var sDateStr = sDate.toLocaleDateString('en-US', options);
			e.nextClass.day = sDateStr.split(', ')[0];
			
			var dateOptions = {year: 'numeric', month: 'long', day: 'numeric'};
			e.nextClass.date = sDate.toLocaleDateString('en-US', dateOptions);
			
			var eDate = new Date(e.endTime);
			var dayOptions = {year: 'numeric', month: 'long', day: 'numeric', hour: '2-digit', minute: '2-digit', hc: 'h12'};
			var startTime = sDate.toLocaleDateString('en-US', dayOptions);
			var endTime = eDate.toLocaleDateString('en-US', dayOptions);
			
			
			var startTimeArr = startTime.split(' ');
			var endTimeArr = endTime.split(' ');
			var startTimeStr = startTimeArr[3].length==4?'0'+startTimeArr[3]:startTimeArr[3];
			var endTimeStr = endTimeArr[3].length==4?'0'+endTimeArr[3]:endTimeArr[3];
			e.nextClass.time = startTimeStr+' '+startTimeArr[4]+' - '+endTimeStr+' '+endTimeArr[4]; 
			e.nextClass.location = e.location; 
			return e;
		});
		//Sorting the events array in ascending order of startDateTime
		var key = 'startDateTime';
		events.sort(function(a, b) {
			var x = a[key] == null? """":a[key]; 
			var y = b[key] == null? """":b[key]; 
			return x < y ? -1 : x > y ? 1 : 0;
		});
		
		return <div>
		{events.map((event, index) =>
			<div key={`events${index}`} className=""event"">
					<div className=""event-inner"">
						<div className=""event-details"">
							<h2 className={`event-title title-icon-${event.icon}`}>
								{event.title}
							</h2>
							<div className=""event-meta"">
								<ul>
									<li>Introductory Fee: ${event.fee}</li>
									<li>Location: {event.location}</li>
									<li>Instructor: {event.instructor}</li>
								</ul>
								{event.allClasses ? <a className=""event-all-dates"">See All Class Dates</a> : null}
							</div>
							<div className=""event-description"" dangerouslySetInnerHTML={{__html: marked(event.description)}}/>
						</div>
						<div className=""event-other"">
							<div className=""event-other-inner"">
								<div className=""event-next-class"">
									<div className=""event-next-class-inner"">
										<h2 className=""event-next-class-title"">Info</h2>
										<div className=""event-next-class-description"">
											<ul>
												<li>{event.nextClass.day} | {event.nextClass.date}</li>
												<li>{event.nextClass.time}</li>
												<li>Location: {event.nextClass.location}</li>
											</ul>
										</div>
									</div>
								</div>
								<div className=""event-cta"">
									<a href={event.link} target=""_blank"" onClick={() => analytics('event', `Classes:click:Book This Class (${event.title} - ${event.nextClass.date}) CTA`)} className=""btn btn__secondary btn__lg btn__uppercase event-cta-btn"">Book This Class</a>
								</div>
							</div>
						</div>
					</div>
			</div>)
		}
		</div>
	}
}

//export default Events;

const mapStateToProps = createStructuredSelector({
	events: selectEventClasses()
});

function mapDispatchToProps(dispatch) {
	return {
		dispatch,
		load_contentful
	}
}

export default connect(mapStateToProps, mapDispatchToProps)(EventClasses);
","
This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
277,Hard time with the React Course,"FAQ,React.js",,6,"
I am trying some of these React lessons at work but I am unable to see anything on the ‘build in html’
I get the following. Was I supposed to download and install something? I assumed react was build into the page for testing. It works fine at home, is it possible work firewall is blocking the page?
localhost|690x434
localhost.png797×502 19.3 KB

","
Which exercise is the? Please post a link to the exercise.
The error message gives a hint of what is wrong with your submitted code…
<h1>(2 + 3)</h1>

its exercise 4, but I dont think my code is the problem, the right window pane is always reading
‘the connection was reset’, even when the code is correct.

Best use the Bug Reporting form on the lesson page to notify CC of the issue.

Thanks, I will try that.

This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
